student_id,name,department,enrollment_year,gender,age,semester,gpa,attendance_rate,study_hours_weekly,math_score,science_score,english_score,programming_score,extracurricular_count,library_visits,mental_health_score,has_scholarship,internship_status,total_score,performance_category,pass_status
STU0064,Student_64,Engineering,2021,Female,18,1,3.3973357649114906,83.48726716346488,13.99894898542376,66.23073404014201,99.68635972365462,65.23075072468099,83.89473687049207,1,6,83.53862544406101,1,Ongoing,78.76064533974242,Average,1
STU0065,Student_65,Computer Science,2022,Female,22,2,2.602058468982408,83.0509171964732,16.761041014547203,74.53411600693647,57.80809567052777,72.60628592540964,95.9222632571247,1,5,47.97894981117021,0,None,75.21769021499965,Average,1
STU0066,Student_66,Engineering,2023,Male,21,3,3.4223013341100703,96.33770096867065,1.2694724524229244,61.354748745272495,65.71165690936344,91.91899334413573,91.04408661960372,1,9,67.75606543889863,0,None,77.50737140459384,Average,1
STU0067,Student_67,Computer Science,2021,Female,19,4,3.7983157433228256,90.93556722280861,40.0,60.95240437815606,74.64227589147593,89.50015828669646,48.79676894797551,2,12,78.69753349891919,1,None,68.472901876076,Poor,1
STU0068,Student_68,Arts,2023,Male,23,2,2.895108547840309,60.0,27.34799359737434,64.9833066529667,66.4255464610777,82.430047220544,100.0,0,5,70.6956192271795,1,Ongoing,78.4597250836471,Average,1
STU0069,Student_69,Computer Science,2021,Male,24,1,3.1329914166635415,91.55900776529761,24.528284992322963,79.38289092489559,84.07158664147039,64.6729944011007,86.13391916869216,2,8,67.6727608512625,0,Ongoing,78.56534778403972,Average,1
STU0070,Student_70,Medicine,2021,Male,19,7,3.2073440973645986,86.94736194718774,25.972710804820963,72.19006472390438,69.26073357112064,78.03719348612063,71.129012033098,2,7,70.42135029868463,0,Ongoing,72.65425095356092,Average,1
STU0071,Student_71,Arts,2021,Female,23,2,2.80755084345888,84.81291243554102,40.0,41.42653150012542,100.0,83.01700008901736,84.19979086587317,3,10,73.68300997313726,0,Ongoing,77.16083061375399,Average,1
STU0072,Student_72,Computer Science,2022,Male,24,5,3.52414021692193,81.11481546911114,11.787293517750529,43.18949771047401,92.28658313212316,81.75536229578599,84.4666575150377,3,8,68.84659441846509,0,None,75.42452516335521,Average,1
STU0073,Student_73,Computer Science,2022,Male,19,7,3.1395259256961094,96.24112719986013,3.3524420369902055,65.89702233214237,80.55088836758658,61.56206416519254,72.6641179626781,2,8,57.305809638864,1,Ongoing,70.16852320689989,Average,1
STU0074,Student_74,Arts,2023,Male,23,1,3.409766221953514,94.47526462122858,14.387331851963674,81.86529879080328,90.32383515983679,71.09682151980128,84.77083334278906,4,10,44.457638392935635,0,Ongoing,82.0141972033076,Good,1
STU0075,Student_75,Business,2021,Female,19,3,2.75625391109895,77.27122332176391,20.37327279352253,33.78742735912148,91.2708050922877,79.35922235851284,73.4953879733157,3,10,66.93959257793136,0,Completed,69.47821069580942,Poor,1
STU0076,Student_76,Business,2021,Female,19,4,2.981270849838295,89.07052287124534,20.08643298560101,67.50404735772554,71.23263014330108,85.3629090951719,76.33893210233968,2,7,70.86224131457912,1,None,75.10962967463456,Average,1
STU0077,Student_77,Arts,2022,Male,24,2,3.561190678913886,75.28343265458714,11.054888117950728,67.10628215223868,68.20539306549642,58.03872178900053,72.39209209942882,0,8,70.69869372213913,0,Completed,66.43562227654112,Poor,1
STU0078,Student_78,Computer Science,2021,Male,19,1,3.013583423954117,71.20381835211069,1.0637216038055561,95.82506667312671,78.93771675563578,78.37876024520142,61.94260194364486,4,12,84.29381595373317,0,Ongoing,78.7710364044022,Average,1
STU0079,Student_79,Engineering,2022,Female,19,7,4.0,78.73282775410036,6.957053861344417,69.22467282430705,88.33963349397533,81.43048769878952,84.04171058301537,1,2,86.95909451534389,0,Ongoing,80.75912615002181,Good,1
STU0080,Student_80,Computer Science,2021,Male,24,5,3.000181907192699,93.62393472382759,38.030361880548995,80.74483477111393,79.66872478384101,88.49611988516213,90.19419211122873,2,11,68.43965794346136,0,Ongoing,84.77596788783644,Good,1
STU0081,Student_81,Arts,2023,Male,21,1,3.312342362875943,94.53125045376086,13.172245670596226,77.11885710131195,59.076042213708035,86.92857584237437,89.20837034506921,2,10,68.54702745254787,0,Ongoing,78.0829613756159,Average,1
STU0082,Student_82,Business,2021,Male,18,6,3.666295415936545,90.13085420097293,11.593637070523293,43.04150280289199,68.3661066725899,85.82571318808806,93.47895353689329,4,7,78.59692899355976,0,Ongoing,72.67806905011581,Average,1
STU0083,Student_83,Engineering,2021,Male,20,5,2.4908171335334846,92.25095786847997,4.697121728787958,86.52310824947605,77.11232563686747,72.00059493298066,86.54076294020815,3,15,76.39822569276963,0,Completed,80.54419793988308,Good,1
STU0084,Student_84,Computer Science,2024,Male,22,7,2.3195955940096122,90.16178287114958,6.893646803297208,78.23094758184432,77.09201274809004,60.91997862876693,74.54184302496336,3,5,63.361626972979984,0,Completed,72.69619549591616,Average,1
STU0085,Student_85,Engineering,2022,Male,20,3,2.4371718427149527,78.58518404777048,33.85644690088509,82.62402959511884,100.0,76.069472429386,93.75529410203664,3,2,79.88520754208163,0,None,88.11219903163537,Good,1
STU0086,Student_86,Engineering,2021,Male,20,4,3.831292051713591,89.31922544673941,16.47002426619098,100.0,61.368144691212024,90.0163182520856,62.99475444221291,1,9,67.80438386575777,0,Completed,78.59480434637763,Average,1
STU0087,Student_87,Business,2021,Female,23,7,2.924070927053777,93.00409525227683,23.224226896124406,43.73830590752117,84.0670709020305,93.93454527524432,69.39060064482528,4,14,68.12333891949659,0,Completed,72.78263068240531,Average,1
STU0088,Student_88,Business,2024,Male,18,3,4.0,92.54291329813574,9.086537196319478,100.0,95.86935729993948,87.10549102297786,68.50119900007458,4,7,76.5042069263296,0,Ongoing,87.86901183074798,Good,1
STU0089,Student_89,Arts,2024,Female,23,2,2.917876200671306,96.88913371474644,14.923809860325326,70.68828720899467,100.0,84.29340822801734,97.12078482795035,3,5,65.48250070385114,0,None,88.02562006624059,Good,1
STU0090,Student_90,Engineering,2022,Female,18,1,3.2922756515985188,92.08303847201064,4.2829380479450725,79.30993356604515,73.14723092179247,83.79639648385965,95.19903919796106,3,9,71.42008761235006,0,None,82.86315004241457,Good,1
STU0091,Student_91,Computer Science,2024,Male,24,6,3.9710549762839378,88.51448207541583,18.335149209059765,74.31731632048137,83.8971534326424,74.43881253239219,88.82227331862993,0,8,74.46316459662323,0,None,80.36888890103647,Good,1
STU0092,Student_92,Business,2023,Female,24,5,4.0,95.70150238316427,8.368793419835434,68.63645499902935,84.83712428638377,78.6993970644638,97.00701811296516,0,9,82.25767839199315,0,Completed,82.29499861571051,Good,1
STU0093,Student_93,Arts,2024,Male,18,5,4.0,84.7347874075094,8.765616298559628,66.45250607641862,80.3457807786395,96.6906952582633,69.69004104623217,2,8,81.22210870412914,1,Completed,78.2947557898884,Average,1
STU0094,Student_94,Business,2023,Female,19,1,3.8041831152965715,76.18125348772283,15.718316715798055,79.94263103359513,76.81385758512833,70.57441994208124,86.88033167805372,2,7,74.00566715152495,0,None,78.5528100597146,Average,1
STU0095,Student_95,Arts,2022,Male,21,6,3.7120312629057315,83.36933036056236,40.0,52.24239454992481,83.23170467400055,96.14778790709852,80.2475580026357,4,8,30.868468983397165,1,None,77.96736128341489,Average,1
STU0096,Student_96,Engineering,2022,Male,19,1,3.4962634746005916,77.55097355193551,0.9921987463844862,86.25868751282648,47.61304697736378,76.77971845507942,93.85634945438879,4,7,73.65026229581804,1,None,76.12695059991462,Average,1
STU0097,Student_97,Engineering,2022,Male,21,2,3.589180538083319,78.24821725025619,26.122547478107276,68.7570839267212,86.18483388075157,93.25432109095078,80.38686074426923,1,10,75.96828893418866,0,None,82.1457749106732,Good,1
STU0098,Student_98,Engineering,2022,Female,23,3,2.9244071418357334,83.55481329284483,5.187786722192033,58.04895991439463,79.51413484394361,65.93184990502462,76.61079956225886,1,8,79.01393270695567,0,None,70.02643605640543,Average,1
STU0099,Student_99,Computer Science,2022,Male,21,7,2.7909005582888464,77.07580079000039,8.802631938418445,68.24980713006279,75.33030123866081,85.8590420116465,89.57271925985386,0,5,55.659625559019275,1,None,79.75296741005599,Average,1
STU0100,Student_100,Computer Science,2023,Female,23,5,3.1983127712945243,81.9203847036096,0.3323548798420409,93.8572382529386,100.0,72.63229864052379,94.26636834067726,2,6,38.168859213701616,0,None,90.18897630853492,Excellent,1
STU0101,Student_101,Computer Science,2023,Male,24,2,3.114907688737536,66.06385333046214,5.372556878544582,66.96997369475665,69.90079177451338,65.84732808075813,72.64316727214478,0,8,82.092550161755,1,None,68.84031520554323,Poor,1
STU0102,Student_102,Business,2022,Female,20,3,2.9733859753363627,87.13293707372938,10.476353422014439,80.3768042731443,73.16308813121964,82.18534042410946,81.14494060106674,0,8,51.63210109805564,0,None,79.21754335738504,Average,1
STU0103,Student_103,Engineering,2024,Male,24,2,3.5481937237283576,85.01205475362224,0.8672347927193249,64.0356558642679,100.0,90.09471788595968,67.18183112901686,2,9,88.33254316476723,0,Ongoing,80.3280512198111,Good,1
STU0104,Student_104,Engineering,2021,Female,24,6,3.6776526042852558,76.82911368931809,10.13243030345962,86.3688277488543,68.01526434180172,71.55058561406504,47.02714575509885,1,11,61.32022171286755,0,None,68.24045586495498,Poor,1
STU0105,Student_105,Medicine,2022,Male,20,5,3.2442034431459237,91.59245668432405,39.282186766868676,85.28261608185306,71.39861660476153,65.00984039541599,84.8064348397922,2,12,54.59240562472146,0,None,76.6243769804557,Average,1
STU0106,Student_106,Computer Science,2024,Male,21,7,3.938765040527631,94.37570137626558,1.6705651063623688,100.0,76.23569491882981,79.08155235665045,90.52467498756485,3,9,75.24432958803979,0,None,86.46048056576129,Good,1
STU0107,Student_107,Engineering,2021,Male,21,1,2.6291554429332478,68.92440135631026,21.68689067608202,72.36654081751176,88.08881378555459,79.12564671222819,85.66893532721416,3,5,79.24264127506581,0,None,81.31248416062718,Good,1
STU0108,Student_108,Arts,2022,Male,23,1,3.103170270360141,77.37275221433785,7.906130411959876,85.0298220713686,80.49363008823975,85.48319627554498,54.70613595143886,3,3,78.34867033113366,1,None,76.42819609664805,Average,1
STU0109,Student_109,Computer Science,2022,Female,19,3,2.8415888396985975,77.30857650212701,15.970717636801847,76.47101309308417,62.48849583417285,89.49594571364489,77.08810797892936,4,13,77.52415608903866,1,None,76.38589065495782,Average,1
STU0110,Student_110,Computer Science,2023,Male,23,7,2.26673169146347,75.60096898891135,4.521373063718478,94.43807672794522,71.61397724247372,79.40584818727505,50.94313135928486,1,12,59.38314539120051,0,Completed,74.1002583792447,Average,1
STU0111,Student_111,Computer Science,2021,Female,19,4,3.1586596570786507,93.29474841931749,2.6062368059277494,64.21751418586905,70.71174680145346,98.55503314794262,100.0,1,16,47.09635305569208,1,Completed,83.37107353381629,Good,1
STU0112,Student_112,Computer Science,2021,Male,24,6,3.139126245808358,83.06173861227197,2.623564051923284,86.17507969315922,77.07334745732345,82.24234744535292,66.7952358503468,4,8,64.15503407051324,1,Completed,78.0715026115456,Average,1
STU0113,Student_113,Medicine,2024,Female,20,3,3.9567248716210655,82.35485158689389,1.0964970990100753,72.07954055824978,83.11012390355795,76.535734939931,99.57565053243854,0,13,52.814383179767674,1,Completed,82.82526248354432,Good,1
STU0114,Student_114,Arts,2023,Male,24,4,3.515405842277389,64.96137635593246,3.0804147551653362,74.03717734337253,83.01846907065567,63.88432640897172,95.24217501157804,3,10,76.48823027349155,0,None,79.0455369586445,Average,1
STU0115,Student_115,Business,2023,Male,18,2,2.6879065878353976,91.35418030209226,16.369458956794983,76.3762872667256,56.68785895141917,77.37340479683833,69.39173506449514,3,8,83.1137171622562,1,Ongoing,69.95732151986957,Poor,1
STU0116,Student_116,Arts,2023,Female,21,6,4.0,72.60741605146528,32.01678228387293,78.78360594640016,90.76729185073027,76.63613054588863,66.14101068225156,0,13,72.59044975178203,0,None,78.08200975631766,Average,1
STU0117,Student_117,Arts,2023,Male,19,2,3.8105168477626767,85.59932630266329,25.240268439921113,73.25656435317063,81.03082615195949,89.6030479628147,86.90518302940873,2,10,69.98582778340877,0,Completed,82.69890537433838,Good,1
STU0118,Student_118,Computer Science,2021,Male,23,7,3.491048851734308,87.77376937958192,17.334136674546855,78.22069774755789,94.61438457112688,84.62483624066854,70.179463479437,2,12,65.34351132232402,1,None,81.90984550969759,Good,1
STU0119,Student_119,Arts,2021,Female,20,5,3.0867579505750844,98.60658595838652,1.7552876071594723,98.67177086343277,83.33037992748807,68.20630878367383,83.43478499021491,1,8,84.70523904308193,0,Ongoing,83.41081114120239,Good,1
STU0120,Student_120,Engineering,2022,Female,19,6,2.7202803816382604,71.91179600880888,5.120197822266445,89.78174528422828,91.21587549282914,81.72254386411038,75.24041372870315,4,9,42.54296892033499,0,Completed,84.49014459246774,Good,1
STU0121,Student_121,Arts,2022,Male,23,4,3.0138966119644737,60.0,5.561757445739453,88.03731888745345,83.59854373740153,86.71531171729053,57.06378219748113,1,9,51.90773440004763,1,None,78.85373913490666,Average,1
STU0122,Student_122,Arts,2023,Male,21,5,3.744374309852093,86.83849544753694,4.314370039443029,68.16690710964194,94.15470907443299,95.28031359387833,50.77344773225757,2,6,97.40099954100378,0,Completed,77.09384437755271,Average,1
STU0123,Student_123,Engineering,2023,Female,24,1,4.0,100.0,10.854270864259902,61.66138757657514,84.26700763221334,88.8750396741406,85.17357947892437,0,6,51.175609437945,1,None,79.99425359046336,Average,1
STU0124,Student_124,Computer Science,2023,Male,21,4,3.9716217641360947,97.38946352939438,11.50364374409766,89.3295083735663,76.82501704268515,87.60846654311477,74.13819155137125,1,11,77.96555248705117,1,Completed,81.97529587768437,Good,1
